sid,name,slug,sector,ticker,marketCap,price,change,turnover
LADD,Ladderup Finance Ltd,/stocks/ladderup-finance-LADD,Investment Banking & Brokerage,LADDERUP,Smallcap,56.61999893,6.829999924,89270.70313
WINSO,Winsome Breweries Ltd,/stocks/winsome-breweries-WINSO,Alcoholic Beverages,WINSOMBR,Smallcap,21.87999916,2,89146.86719
ORPR,Orient Press Ltd,/stocks/orient-press-ORPR,Packaging,ORIENTLTD,Smallcap,69,-0.029999999,88949.89844
GUJA,Gujarat Poly Electronics Ltd,/stocks/gujarat-poly-electronics-GUJA,Electronic Equipments,GUJARATPOLY,Smallcap,75.5,1.220000029,88475.64063
TWMS,Twentyfirst Century Management Services Ltd,/stocks/twentyfirst-century-management-services-TWMS,Investment Banking & Brokerage,21STCENMGM,Smallcap,31.45000076,-0.939999998,88114.5
WEL,Espire Hospitality Ltd,/stocks/wellesley-corporation-WEL,"Hotels, Resorts & Cruise Lines",ESPIRE,Smallcap,182.8500061,-0.219999999,88107.60156
DUN,Duncan Engineering Ltd,/stocks/duncan-engineering-DUN,Auto Parts,DUNCANENG,Smallcap,381,6.110000134,87967.10938
VWSP,Vikas WSP Ltd,/stocks/vikas-wsp-VWSP,Agro Products,VIKASWSP,Smallcap,1.00999999,1,87595.20313
WEP,WeP Solutions Ltd,/stocks/wep-solutions-WEP,IT Services & Consulting,WEPSOLN,Smallcap,24.35000038,1.419999957,87564.61719
ZENL,Zenlabs Ethica Ltd,/stocks/zenlabs-ethica-ZENL,Pharmaceuticals,ZENLABS,Smallcap,35.79999924,0.930000007,87552
SHREH,Shree Marutinandan Tubes Ltd,/stocks/shree-marutinandan-tubes-SHREH,Building Products - Pipes,SHREE,Smallcap,60,-1.639999986,87540
AKGE,AKG Exim Ltd,/stocks/akg-exim-AKGE,Commodities Trading,AKG,Smallcap,10.98999977,-2.140000105,87523.79688
SUPT,Super Tannery Ltd,/stocks/super-tannery-SUPT,Textiles,SUPTANERY,Smallcap,7.110000134,2.00999999,87298.53906
VIKS,Vikas Proppant & Granite Ltd,/stocks/vikas-proppant-and-granite-VIKS,Agro Products,VIKASPROP,Smallcap,0.280000001,,87070.67969
AML,Ashoka Metcast Ltd,/stocks/ashoka-metcast-AML,Commodities Trading,ASHOKAMET,Smallcap,15.18000031,0.200000003,86651.36719
KESR,Kesar Terminals & Infrastructure Ltd,/stocks/kesar-terminals-and-infrastructure-KESR,Oil & Gas - Storage & Transportation,KTIL,Smallcap,64.51000214,0.779999971,85980.5625
MIS,Misquita Engineering Ltd,/stocks/misquita-engineering-MIS,Industrial Machinery,MISQUITA,Smallcap,85.90000153,4.820000172,85900
HARD,Hardcastle and Waud Manufacturing Co Ltd,/stocks/hardcastle-and-waud-mfg-co-HARD,Commodity Chemicals,HARDCAS,Smallcap,859.7999878,4.519999981,85306.65625
SOUR,Source Natural Foods and Herbal Supplements Ltd,/stocks/source-natural-foods-and-herbal-supplements-SOUR,Pharmaceuticals,SOURCENTRL,Smallcap,118.9000015,2.539999962,85262.39844
KRE,Kretto Syscon Ltd,/stocks/kretto-syscon-KRE,IT Services & Consulting,KRETTOSYS,Smallcap,0.600000024,1.690000057,85054.67969
MARI,Maris Spinners Ltd,/stocks/maris-spinners-MARI,Textiles,MARIS,Smallcap,28.32999992,0.779999971,84493.5
RUL,Rulka Electricals Ltd,/stocks/rulka-electricals-RUL,Heavy Electrical Equipments,RULKA,Smallcap,93.55000305,-4.539999962,84357
VERTE,Vertexplus Technologies Ltd,/stocks/vertexplus-technologies-VERTE,IT Services & Consulting,VERTEXPLUS,Smallcap,46.84999847,4.929999828,84330
WHB,W H Brady & Company Ltd,/stocks/w-h-brady-and-co-WHB,Heavy Machinery,WHBRADY,Smallcap,543.3499756,1.210000038,84037.89844
AUROI,Auro Impex & Chemicals Ltd,/stocks/auro-impex-and-chemicals-AUROI,Metals - Diversified,AUROIMPEX,Smallcap,26.5,-1.850000024,84000
CHM,Chambal Breweries and Distilleries Ltd,/stocks/chambal-breweries-and-distilleries-CHM,Alcoholic Beverages,CHMBBRW,Smallcap,25.23999977,1.980000019,83292
INTEA,Intec Capital Ltd,/stocks/intec-capital-INTEA,Specialized Finance,INTECCAP,Smallcap,15.73999977,0.639999986,83182.78125
AAAI,Ambica Agarbathies Aroma & Industries Ltd,/stocks/ambica-agarbathies-aroma-and-industries-AAAI,Specialty Chemicals,AMBICAAGAR,Smallcap,25.05999947,-0.560000002,82651.60156
TRANV,Transvoy Logistics India Ltd,/stocks/transvoy-logistics-india-TRANV,Logistics,TRANSVOY,Smallcap,103.1999969,4.900000095,82560
SOB,Sobhaygya Mercantile Ltd,/stocks/sobhagya-mercantile-SOB,Diversified Financials,SOBME,Smallcap,881.7999878,-0.50999999,82404.15625
GLDN,Golden Tobacco Ltd,/stocks/golden-tobacco-GLDN,FMCG - Tobacco,GOLDENTOBC,Smallcap,25.97999954,3.880000114,82391.61719
ASP,Aspira Pathlab & Diagnostics Ltd,/stocks/aspira-pathlab-and-diagnostics-ASP,Hospitals & Diagnostic Centres,ASPIRA,Smallcap,128.8999939,-1.980000019,82109.29688
EVERT,Newtrac Foods & Beverages Ltd,/stocks/evergreen-textiles-EVERT,Agro Products,NEWTRAC,Smallcap,5,5.929999828,81996.9375
ORIB,Orient Beverages Ltd,/stocks/orient-beverages-ORIB,Soft Drinks,ORIBEVER,Smallcap,180.6999969,1.179999948,81759.85156
TROM,Trom Industries Ltd,/stocks/trom-industries-TROM,Renewable Energy Equipment & Services,TROM,Smallcap,67,1.279999971,81600
MTHR,Modern Threads (India) Ltd,/stocks/modern-threads-india-MTHR,Textiles,MODTHREAD,Smallcap,48.11000061,-6.659999847,81374.20313
RADH,Le Lavoir Ltd,/stocks/radhey-trade-holding-RADH,Business Support Services,LELAVOIR,Smallcap,115,-5,81305
GUJS,Gujarat State Financial Corp,/stocks/gujarat-state-financial-corporation-GUJS,Specialized Finance,GUJSTATFIN,Smallcap,11,1.850000024,80839.88281
ADM,AD- Manum Finance Ltd,/stocks/ad-manum-finance-ADM,Specialized Finance,ADMANUM,Smallcap,61.97000122,4.940000057,80734.67969
SMR,Smruthi Organics Ltd,/stocks/smruthi-organics-SMR,Pharmaceuticals,SMRUTHIORG,Smallcap,115.5,0.829999983,80715.11719
SAMT,Samtex Fashions Ltd,/stocks/samtex-fashions-SAMT,Apparel & Accessories,SAMTEX,Smallcap,1.580000043,,80640.29688
MTED,MT Educare Ltd,/stocks/mt-educare-MTED,Education Services,MTEDUCARE,Smallcap,2.099999905,-4.980000019,80470.42188
VAMA,VAMA Industries Ltd,/stocks/vama-industries-VAMA,Technology Hardware,VAMA,Smallcap,3.569999933,1.710000038,80379
HPCO,H P Cotton Textile Mills Ltd,/stocks/h-p-cotton-textile-mills-HPCO,Textiles,HPCOTTON,Smallcap,103,-0.479999989,80235.14063
PRE,Prerna Infrabuild Ltd,/stocks/prerna-infrabuild-PRE,Real Estate,PRERINFRA,Smallcap,27.25,-0.839999974,79982
DANG,Dangee Dums Ltd,/stocks/dangee-dums-DANG,FMCG - Foods,DANGEE,Smallcap,3.289999962,0.300000012,79964.57813
JUNG,Jungle Camps India Ltd,/stocks/jungle-camps-india-JUNG,Tour & Travel Services,JUNGLECAMP,Smallcap,49.90000153,,79840
TIJA,Tijaria Polypipes Ltd,/stocks/tijaria-polypipes-TIJA,Building Products - Pipes,TIJARIA,Smallcap,4.28000021,-1.149999976,79776.27344
RAS,Rasi Electrodes Ltd,/stocks/rasi-electrodes-RAS,Agricultural & Farm Machinery,RASIELEC,Smallcap,12.89000034,2.299999952,79753.21875
EKE,Ekennis Software Service Ltd,/stocks/ekennis-software-service-EKE,IT Services & Consulting,EKENNIS,Smallcap,99.55000305,-4.960000038,79640
ARTE,Artefact Projects Ltd,/stocks/artefact-projects-ARTE,Construction & Engineering,ARTEFACT,Smallcap,54.20999908,1.080000043,79622.54688
SOLV,Solvex Edibles Ltd,/stocks/solvex-edibles-SOLV,FMCG - Foods,SOLVEX,Smallcap,24.77000046,-1.980000019,79264
GREE,Greenchef Appliances Ltd,/stocks/greenchef-appliances-GREE,Home Electronics & Appliances,GREENCHEF,Smallcap,49.5,-1.100000024,79232
NEWL,New Light Industries Ltd,/stocks/new-light-apparels-NEWL,Apparel & Accessories,NEWLIGHT,Smallcap,1.25999999,,79071.07813
TRANS,Transcorp International Ltd,/stocks/transcorp-international-TRANS,Consumer Finance,TRANSCOR,Smallcap,26.93000031,0.600000024,78997.79688
RCD,Rajgor Castor Derivatives Ltd,/stocks/rajgor-castor-derivatives-RCD,Commodity Chemicals,RCDL,Smallcap,26,-0.75999999,78000
DCC,Dar Credit & Capital Ltd,/stocks/dar-credit-and-capital-DCC,Consumer Finance,DCCL,Smallcap,39,,78000
BABAF,Baba Food Processing (India) Ltd,/stocks/baba-food-processing-india-BABAF,Agro Products,BABAFP,Smallcap,23.5,,77920
MPA,MPAgro Industries Ltd,/stocks/m-p-agro-industries-MPA,Fertilizers & Agro Chemicals,MPAGI,Smallcap,10,-4.309999943,77858.36719
JAMS,Jamshri Realty Ltd,/stocks/jamshri-realty-JAMS,Real Estate,JAMSHRI,Smallcap,80.51000214,-1.039999962,77247.52344
QVC,QVC Exports Ltd,/stocks/qvc-exports-QVC,Mining - Manganese,QVCEL,Smallcap,24.85000038,4.409999847,76640
GLOBA,Global Capital Markets Ltd,/stocks/global-capital-markets-GLOBA,Diversified Financials,GLOBALCA,Smallcap,0.469999999,2.170000076,76549.0625
KALAN,Kalana Ispat Ltd,/stocks/kalana-ispat-KALAN,Iron & Steel,KALANA,Smallcap,19,,76080
WAG,Wagend Infra Venture Ltd,/stocks/wagend-infra-venture-WAG,Specialized Finance,WAGEND,Smallcap,1.129999995,1.799999952,75566.49219
SBEC,SBEC Systems (India) Ltd,/stocks/sbec-systems-india-SBEC,IT Services & Consulting,SBECSYS,Smallcap,21.75,4.769999981,75196.79688
KIRLO,Envair Electrodyne Ltd,/stocks/envair-electrodyne-KIRLO,Industrial Machinery,ENVAIREL,Smallcap,81.44999695,-2,75002.63281
ASHIS,Ashish Polyplast Ltd,/stocks/ashish-polyplast-ASHIS,Building Products - Pipes,ASHISHPO,Smallcap,31.28000069,4.690000057,74582.5625
MIE,Manglam Infra & Engineering Ltd,/stocks/manglam-infra-and-engineering-MIE,Construction & Engineering,MIEL,Smallcap,12.25,-3.920000076,74460
LLOY,Lloyds Luxuries Ltd,/stocks/lloyds-luxuries-LLOY,Wellness Services,LLOYDS,Smallcap,74.40000153,3.619999886,74400
HBL,HB Leasing and Finance Co Ltd,/stocks/hb-leasing-and-finance-co-HBL,Diversified Financials,HBLEAS,Smallcap,10.05000019,-0.5,74309.39844
SWADP,Swadeshi Polytex Ltd,/stocks/swadeshi-polytex-SWADP,Real Estate,SWADPOL,Smallcap,37.68000031,4.170000076,74231.92188
COSM,Cosmo Ferrites Ltd,/stocks/cosmo-ferrites-COSM,Electrical Components & Equipments,COSMOFE,Smallcap,209.1000061,2,74230.5
ITA,Italian Edibles Ltd,/stocks/italian-edibles-ITA,Packaged Foods & Meats,ITALIANE,Smallcap,37,,74000
ANU,Anuroop Packaging Ltd,/stocks/anuroop-packaging-ANU,Packaging,ANUROOP,Smallcap,12.01000023,-3.920000076,73046.75
TATIA,Ashram Online.com Ltd,/stocks/ashram-onlinecom-TATIA,Retail - Online,ASHRAM,Smallcap,5.900000095,,72812.17969
ILFT,IL&FS Transportation Networks Ltd,/stocks/ilandfs-transportation-networks-ILFT,Roads,IL&FSTRANS,Smallcap,2.130000114,-1.389999986,72779.64844
GLI,Glittek Granites Ltd,/stocks/glittek-granites-GLI,Building Products - Granite,GLITTEKG,Smallcap,43.79000092,1.980000019,72778.97656
INDSO,Apollo Ingredients Ltd,/stocks/indsoya-INDSO,Hospitals & Diagnostic Centres,APOLLOIN,Smallcap,92.75,1.99000001,72623.25
RITEZ,Rite Zone Chemcon India Ltd,/stocks/rite-zone-chemcon-india-RITEZ,Construction & Engineering,RITEZONE,Smallcap,22.70000076,4.849999905,72544
CIC,3C IT Solutions & Telecoms (India) Ltd,/stocks/3c-it-solutions-and-telecoms-india-CIC,IT Services & Consulting,3CIT,Smallcap,18.10000038,9.760000229,72200
RON,Roni Households Ltd,/stocks/roni-households-RON,Plastic Products,RONI,Smallcap,40.00999832,-5.840000153,72018
SOFTR,Softrak Venture Investment Ltd,/stocks/softrak-venture-investment-SOFTR,Packaged Foods & Meats,SOFTRAKV,Smallcap,1.600000024,,71860.46875
SCANP,SGL Resources Ltd,/stocks/scanpoint-geomatics-SCANP,Software Services,SGLRES,Smallcap,2.900000095,1.75,71687.21875
SAGP,Sagardeep Alloys Ltd,/stocks/sagardeep-alloys-SAGP,Metals - Diversified,SAGARDEEP,Smallcap,25.06999969,1.909999967,71602.74219
JAYU,Jay Ushin Ltd,/stocks/jay-ushin-JAYU,Auto Parts,JAYUSH,Smallcap,885,,71595.09375
DIL,Diligent Industries Ltd,/stocks/diligent-industries-DIL,Packaged Foods & Meats,DILIGENT,Smallcap,2.079999924,0.479999989,71390.15625
GAYA,Gayatri BioOrganics Ltd,/stocks/gayatri-bioorganics-GAYA,Specialty Chemicals,GAYATRIBI,Smallcap,7.199999809,-1.100000024,71358.53906
CHP,Callista Industries Ltd,/stocks/callista-industries-CHP,Real Estate,CALLISTA,Smallcap,189.3999939,1.830000043,71025
SII,Sabrimala Industries India Ltd,/stocks/sabrimala-industries-india-SII,Technology Hardware,SIIL,Smallcap,11.18999958,0.99000001,70817
CAME,Camex Ltd,/stocks/camex-CAME,Specialty Chemicals,CAMEXLTD,Smallcap,43.79999924,4.679999828,70400.03125
REVA,Semac Construction Ltd,/stocks/revathi-equipment-REVA,Construction & Engineering,SEMAC,Smallcap,350.5499878,3.960000038,70371.84375
SALE,Salem Erode Investments Ltd,/stocks/salem-erode-investments-SALE,Investment Banking & Brokerage,SALEM,Smallcap,37.99000168,-1.320000052,70239.14844
VID,Vikram Kamats Hospitality Ltd,/stocks/vidli-restaurants-VID,Hospitals & Diagnostic Centres,KAMATS,Smallcap,40.95999908,1.50999999,69787.90625
RAJS,Raj Oil Mills Ltd,/stocks/raj-oil-mills-RAJS,Packaged Foods & Meats,ROML,Smallcap,45.29999924,-1.99000001,69433.25
ACEN,Ace Integrated Solutions Ltd,/stocks/ace-integrated-solutions-ACEN,Education Services,ACEINTEG,Smallcap,21.44000053,0.280000001,69378.57813
MANIV,M R Maniveni Foods Ltd,/stocks/m-r-maniveni-foods-MANIV,FMCG - Foods,MANIVENI,Smallcap,34.65000153,,69300
RRI,RRIL Ltd,/stocks/rril-RRI,Textiles,RRIL,Smallcap,18.29000092,2.059999943,69280.38281
META,Metal Coatings (India) Ltd,/stocks/metal-coatings-india-META,Iron & Steel,METALCO,Smallcap,50.22000122,0.25999999,69237.35938
GIL,Gilada Finance and Investments Ltd,/stocks/gilada-finance-and-investments-GIL,Investment Banking & Brokerage,GILADAFINS,Smallcap,14.27000046,3.180000067,69158.74219
JAGA,Jagan Lamps Ltd,/stocks/jagan-lamps-JAGA,Auto Parts,JAGANLAM,Smallcap,49.15000153,3.25999999,69108.71875
GIA,Gian Life Care Ltd,/stocks/gian-lifecare-GIA,Health Care Equipment & Supplies,GIANLIFE,Smallcap,5.03000021,2.859999895,68728.97656
RAJKS,Rajkamal Synthetics Ltd,/stocks/rajkamal-synthetics-RAJKS,Textiles,RAJKSYN,Smallcap,25.52000046,-3.630000114,68473.35156
SAY,Sayaji Hotels Ltd,/stocks/sayaji-hotels-SAY,"Hotels, Resorts & Cruise Lines",SAYAJIHOTL,Smallcap,305.2000122,-3.109999895,68202.29688
INNOV,Innovative Tech Pack Ltd,/stocks/innovative-tech-pack-INNOV,Packaging,INNOVTEC,Smallcap,13.60000038,-1.090000033,68202.11719
PANAC,Panabyte Technologies Ltd,/stocks/panache-innovations-PANAC,Commodities Trading,PANABYTE,Smallcap,17.78000069,0.910000026,68125.67969
BKV,BKV Industries Ltd,/stocks/bkv-industries-BKV,Packaged Foods & Meats,BKV,Smallcap,11.35999966,12.59000015,68075.9375
BINZ,BIL Vyapar Limited,/stocks/binani-industries-BINZ,Conglomerates,BILVYAPAR,Smallcap,4.239999771,4.429999828,68044.20313
INDIA,Indianivesh Ltd,/stocks/indianivesh-INDIA,Diversified Financials,INDIANVSH,Smallcap,7.099999905,3.200000048,67893.21094
CONTN,Containe Technologies Ltd,/stocks/containe-technologies-CONTN,Auto Parts,CONTAINE,Smallcap,22.92000008,4.949999809,67680
ELIX,Elixir Capital Ltd,/stocks/elixir-capital-ELIX,Diversified Financials,ELIXIR,Smallcap,121.6999969,-0.209999993,67059.15625
SCAG,SC Agrotech Ltd,/stocks/sc-agrotech-SCAG,Agro Products,SCAGRO,Smallcap,22.60000038,-1.909999967,66974.67969
FOR,Fortune International Ltd,/stocks/fortune-international-FOR,Conglomerates,FORINTL,Smallcap,78.5,,66489.5
ALP,Alphalogic Techsys Ltd,/stocks/alphalogic-techsys-ALP,Software Services,ALPHALOGIC,Smallcap,45.38000107,-0.150000006,66270.27344
PARVA,Parvati Sweetners and Power Ltd,/stocks/parvati-sweetners-and-power-PARVA,Sugar,PARVATI,Smallcap,7,0.289999992,66259.99219
LKM,L K Mehta Polymers Ltd,/stocks/lkmehta-polymers-LKM,Plastic Products,LKMEHTA,Smallcap,41.25999832,-4.599999905,66016
LAXM,Laxmi Cotspin Ltd,/stocks/laxmi-cotspin-LAXM,Textiles,LAXMICOT,Smallcap,14.65999985,0.75999999,65934.17969
BGI,BGIL Films & Technologies Ltd,/stocks/bgil-films-and-technologies-BGI,Movies & TV Serials,BGIL,Smallcap,9.119999886,-5,65774.70313
AIS,Telogica Ltd,/stocks/aishwarya-technologies-and-telecom-AIS,Communication & Networking,TELOGICA,Smallcap,9.449999809,5,65538.0625
REGC,Regency Ceramics Ltd,/stocks/regency-ceramics-REGC,Building Products - Ceramics,REGENCERAM,Smallcap,40.5,-3.269999981,64303.51953
SWAT,Swati Projects Ltd,/stocks/swati-projects-SWAT,Specialized Finance,SWATIPRO,Smallcap,32.15000153,-2.549999952,64078.92188
ACCEL,AccelerateBS India Ltd,/stocks/acceleratebs-india-ACCEL,Software Services,ACCELERATE,Smallcap,100,,64000
VSF,VSF Projects Ltd,/stocks/vsf-projects-VSF,Construction & Engineering,VSFPROJ,Smallcap,36.43999863,-1.110000014,63426.21875
SILV,Silver Oak (India) Ltd,/stocks/silver-oak-india-SILV,Alcoholic Beverages,SILVOAK,Smallcap,77,1.889999986,62820.89844
TEL,Groarc Industries India Ltd,/stocks/telesys-info-infra-i-TEL,Biotechnology,GROARC,Smallcap,5.650000095,-3.25,62747.85156
MAPR,Madhucon Projects Ltd,/stocks/madhucon-projects-MAPR,Construction & Engineering,MADHUCON,Smallcap,6.110000134,-0.330000013,62685.16016
SIT,Sita Enterprises Ltd,/stocks/sita-enterprises-SIT,Diversified Financials,SITAENT,Smallcap,141.9499969,-1.799999952,62664.60156
GKP,G K P Printing & Packaging Ltd,/stocks/g-k-p-printing-and-packaging-GKP,Packaging,GKP,Smallcap,6.050000191,1.50999999,62418
ROOP,Roopa Industries Ltd,/stocks/roopa-industries-ROOP,Specialty Chemicals,ROOPAIND,Smallcap,49.99000168,-1.980000019,62333.08984
PRIMU,Prime Urban Development India Ltd,/stocks/prime-urban-development-india-PRIMU,Textiles,PRIMEURB,Smallcap,8.479999542,-2.420000076,62222.71875
DCFS,DCM Financial Services Ltd,/stocks/dcm-financial-services-DCFS,Consumer Finance,DCMFINSERV,Smallcap,5.400000095,-0.920000017,62136.26953
PADM,Padmalaya Telefilms Ltd,/stocks/padmalaya-telefilms-PADM,Movies & TV Serials,PADMALAYAT,Smallcap,4.070000172,-4.010000229,62082.12109
MITTA,Mittal Sections Ltd,/stocks/mittal-sections-MITTA,Building Products - Others,MITTALSTL,Smallcap,30.89999962,4.670000076,61880
KAR,Karnavati Finance Ltd,/stocks/karnavati-finance-KAR,Consumer Finance,KARNAVATI,Smallcap,1.389999986,-2.799999952,61755
SMI,Nexome Capital Markets Ltd,/stocks/smifs-capital-markets-SMI,Investment Banking & Brokerage,NEXOME,Smallcap,119.8499985,2.700000048,61641.62891
AGA,Agarwal Float Glass India Ltd,/stocks/agarwal-float-glass-india-AGA,Commodity Chemicals,AGARWALFT,Smallcap,41,1.49000001,61500
ASTO,Astron Paper & Board Mill Ltd,/stocks/astron-paper-and-board-mill-ASTO,Paper Products,ASTRON,Smallcap,3.980000019,0.75999999,61457.96875
NIRA,Niraj Ispat Industries Ltd,/stocks/niraj-ispat-industries-NIRA,Textiles,NIRAJISPAT,Smallcap,199.3899994,-0.589999974,61366.23828
ALKO,Alkosign Ltd,/stocks/alkosign-ALKO,Online Services,ALKOSIGN,Smallcap,54.50999832,-6.019999981,61323.75
INTS,Interstate Oil Carrier Ltd,/stocks/inter-state-oil-carrier-INTS,Logistics,INTSTOIL,Smallcap,38.5,0.389999986,61315.53906
SVPG,SVP Global Textiles Ltd,/stocks/svp-global-ventures-SVPG,Textiles,SVPGLOB,Smallcap,3.859999895,-2.529999971,61054.64844
QGO,Qgo Finance Ltd,/stocks/qgo-finance-QGO,Consumer Finance,QGO,Smallcap,41,-3.460000038,60701.64844
SRM,Sri Ramakrishna Mills (Coimbatore) Ltd,/stocks/sri-ramakrishna-mills-coimbatore-SRM,Textiles,SRMCL,Smallcap,53.88000107,1.74000001,60520.26172
KANC,Kanco Tea & Industries Ltd,/stocks/kanco-tea-and-industries-KANC,Agro Products,KANCOTEA,Smallcap,53.20000076,-1.299999952,60407.55078
CITA,Citadel Realty and Developers Ltd,/stocks/citadel-realty-and-developers-CITA,Real Estate,CITADEL,Smallcap,38.27999878,3.799999952,60182.07813
SSPD,SSPDL Ltd,/stocks/sspdl-SSPD,Real Estate,SSPDL,Smallcap,18.82999992,4.960000038,59985.92188
SER,Lexoraa Industries Ltd,/stocks/servoteach-industries-SER,"Precious Metals, Jewellery & Watches",LEXORAA,Smallcap,22.98999977,8.289999962,59322.37109
VERT,VERTEX Securities Ltd,/stocks/vertex-securities-VERT,Investment Banking & Brokerage,VERTEX,Smallcap,3.700000048,1.370000005,59178.07813
DHT,DocMode Health Technologies Ltd,/stocks/docmode-health-technologies-DHT,Education Services,DHTL,Smallcap,36.84999847,-4.900000095,58960
ESA,Esaar (India) Ltd,/stocks/esaar-india-ESA,Diversified Financials,ESARIND,Smallcap,11.34000015,-1.99000001,58820.57813
VADI,Vadilal Enterprises Ltd,/stocks/vadilal-enterprises-VADI,Packaged Foods & Meats,VADILENT,Smallcap,9800,,58800
GIT,Gita Renewable Energy Ltd,/stocks/gita-renewable-energy-GIT,Renewable Energy,GITARENEW,Smallcap,74.19999695,-1.539999962,58414.35938
SPC,S P Capital Financing Ltd,/stocks/s-p-capital-financing-SPC,Diversified Financials,SPCAPIT,Smallcap,52.97999954,-1.49000001,58249.42969
EAS,East West Freight Carriers Ltd,/stocks/east-west-holdings-EAS,Investment Banking & Brokerage,EASTWEST,Smallcap,2.630000114,1.149999976,57866.16016
AMARD,Amerise Biosciences Ltd,/stocks/amradeep-industries-AMARD,Wood Products,AMERISE,Smallcap,0.810000002,-1.220000029,57763.44922
SANP,Sangal Papers Ltd,/stocks/sangal-papers-SANP,Paper Products,SANPA,Smallcap,148.0500031,-1.820000052,57419.19141
SRIS,Sri Havisha Hospitality and Infrastructure Ltd,/stocks/sri-havisha-hospitality-and-infrastructure-SRIS,Oil & Gas - Storage & Transportation,HAVISHA,Smallcap,1.269999981,2.420000076,57327.35938
GRE,Greencrest Financial Services Ltd,/stocks/greencrest-financial-services-GRE,Diversified Financials,GREENCREST,Smallcap,0.529999971,3.920000076,56858.37109
KLK,Edvenswa Enterprises Ltd,/stocks/klk-electrical-KLK,IT Services & Consulting,EDVENSWA,Smallcap,24.29999924,-1.139999986,56796.89844
ABC,ABC India Ltd,/stocks/abc-india-ABC,Logistics,ABCINDQ,Smallcap,67.20999908,0.479999989,56790.44922
MAITE,Maitreya Medicare Ltd,/stocks/maitreya-medicare-MAITE,Hospitals & Diagnostic Centres,MAITREYA,Smallcap,141.9499969,,56780
GCMS,GCM Securities Ltd,/stocks/gcm-securities-GCMS,Investment Banking & Brokerage,GCMSECU,Smallcap,0.689999998,1.470000029,56527.89844
IEC,IEC Education Ltd,/stocks/iec-education-IEC,Education Services,IECEDU,Smallcap,22.04999924,-1.610000014,55739.16016
TRE,Trescon Ltd,/stocks/trescon-TRE,Real Estate,TRESCON,Smallcap,8.949999809,4.070000172,55646.66016
SANCT,Sanco Trans Ltd,/stocks/sanco-trans-SANCT,Logistics,SANCTRN,Smallcap,770,,55512.05859
BIS,Karnawati Innovation Ltd,/stocks/bisil-plast-BIS,Packaging,KARNAWATI,Smallcap,1.25999999,-3.079999924,55312.5
KIRAN,Kiran Syntex Ltd,/stocks/kiran-syntex-KIRAN,Textiles,KIRANSY-B,Smallcap,17.89999962,2.289999962,55265.28125
ACME,Acme Resources Ltd,/stocks/acme-resources-ACME,Diversified Financials,ACME,Smallcap,31.29000092,-0.25999999,54890.37109
COL,Colorchips New Media Ltd,/stocks/colorchips-new-media-COL,Movies & TV Serials,COLORCHIPS,Smallcap,12.56000042,-2.710000038,54715.76172
MSL,Mangalam Seeds Ltd,/stocks/mangalam-seeds-MSL,Seeds,MSL,Smallcap,122,-2.900000095,54657.30078
PRUD,Prudential Sugar Corp Ltd,/stocks/prudential-sugar-corporation-PRUD,Sugar,PRUDMOULI,Smallcap,15.06000042,0.270000011,54624.48047
SPENT,Spenta International Ltd,/stocks/spenta-international-SPENT,Apparel & Accessories,SPENTA,Smallcap,104.0199966,-13.56999969,54610.5
